	start	end	weight	mean_relative_abundance
225	Ligilactobacillus salivarius	ERBB2	11.412427006499389	3.111918344483766e-05
226	Limnohabitans sp. 103DPR2	MAP2K1	8.852820741068035	3.542899026902755e-06
227	Limnohabitans sp. 63ED37-2	MAP2K1	10.58535864754883	4.321278892799516e-05
228	Limnohabitans sp. INBF002	PIK3CA	10.436223294034242	3.4762540654819526e-06
229	Limnohabitans sp. MORI2	MAP2K1	10.300427845453413	2.059792534794861e-06
230	Limnohabitans sp. TEGF004	PIK3CA	17.380676677895988	2.2953046743462163e-06
231	Limosilactobacillus vaginalis	AGER	11.831746698528503	1.7904319419256744e-05
232	Lysobacter enzymogenes	EGFR	6.43421320688028	5.555360425789951e-05
233	Mahella australiensis	AGER	7.543502082004013	1.7174069783624585e-06
234	Mannheimia haemolytica	ERBB2	6.210496458620108	3.3794099272628944e-05
235	Marasmius oreades	BRAF	10.158719835235367	0.00016540988779744126
236	Marivivens sp. JLT3646	CHIA	6.5945147957928585	6.496968668466714e-07
237	Megasphaera elsdenii	EGFR	10.229773386927691	0.0001568874125572455
238	Mesorhizobium loti	AGER	8.429737027982467	6.400179263984444e-05
239	Methanocaldococcus vulcanius	RET	15.659270077705928	1.8369884275784437e-07
240	Methanocaldococcus vulcanius	IL10	9.160602809890596	1.8369884275784437e-07
241	Methylobacterium nodulans	KRAS	12.113576697330961	0.0001396577670064477
242	Methylobacterium nodulans	BRAF	6.4089389185089125	0.0001396577670064477
243	Methylobacterium radiotolerans	CHIA	10.923674108547576	6.40822665520725e-06
244	Methylocella silvestris	ERBB2	6.171793252590614	7.006685872701628e-05
245	Methylomonas koyamae	HHIP	12.159037601379502	0.00012764789250374706
246	Methylorubrum extorquens	PIK3CA	8.422232485296338	3.979948878912456e-05
247	Microbacterium hominis	MAP2K1	6.30236875374053	7.154037663946478e-05
248	Microbacterium hominis	CDKN2A	6.428578757663514	7.154037663946478e-05
249	Mogibacterium pumilum	TGFB2	10.843148993860426	0.0025836923548305055
250	Moraxella bovis	CHRNB4	17.08334610919599	7.878373751177601e-05
251	Moraxella bovoculi	CHRNB4	27.018258012141644	3.953238468789551e-05
252	Moraxella catarrhalis	CHRNB4	9.075125937308803	8.004598771897577e-05
253	Moraxella cuniculi	CHRNB4	15.948655217238302	3.3970193091932344e-05
254	Moraxella nasicaprae	CHRNB4	24.177676035554033	2.4857058158788172e-05
255	Moraxella nonliquefaciens	CHRNB4	12.429832250286475	0.0004583493985415595
256	Morococcus cerebrosus	HHIP	7.323906112284663	0.001002533757395282
257	Morococcus cerebrosus	TGFB2	10.975110535008415	0.001002533757395282
258	Mucispirillum schaedleri	AGER	14.118973651949089	6.690371307248673e-07
259	Mycobacterium intracellulare	KRAS	7.822679033798247	1.614416107016583e-06
260	Mycobacterium intracellulare	PIK3CA	7.024267106588419	1.614416107016583e-06
261	Mycobacterium sp. ITM-2016-00317	KRAS	13.224483144004681	3.771055849809298e-06
262	Mycobacterium sp. ITM-2016-00317	BRAF	9.923246846787839	3.771055849809298e-06
263	Mycobacterium tuberculosis	MET	5.789377965046468	2.5165789860544924e-05
264	Mycolicibacillus parakoreensis	CHIA	10.923674108547576	4.1129754454861715e-05
265	Mycolicibacterium baixiangningiae	KRAS	7.822679033798247	5.316905382063334e-06
266	Mycolicibacterium confluentis	CHIA	8.044587846019082	2.839532372812182e-07
